Time Period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2019/20 Q2,E06000052,E12000009,Male,Not known,45-59,27
2019/20 Q2,E06000052,E12000009,Male,Not known,60 and over,34
2019/20 Q2,E06000052,E12000009,Male,Not known,Under 18,3
2019/20 Q2,E06000052,E12000009,Male,Not quit,18-34,20
2019/20 Q2,E06000052,E12000009,Male,Not quit,35-44,16
2019/20 Q2,E06000052,E12000009,Male,Not quit,45-59,37
2019/20 Q2,E06000052,E12000009,Male,Not quit,60 and over,31
2019/20 Q2,E06000052,E12000009,Male,Not quit,Under 18,1
2019/20 Q2,E06000052,E12000009,Male,Quit,18-34,41
2019/20 Q2,E06000052,E12000009,Male,Quit,35-44,56
2019/20 Q2,E06000052,E12000009,Male,Quit,45-59,115
2019/20 Q2,E06000052,E12000009,Male,Quit,60 and over,109
2019/20 Q2,E06000052,E12000009,Male,Quit,Under 18,1
2019/20 Q2,E06000052,E12000009,Male,Quit CO,18-34,22
2019/20 Q2,E06000052,E12000009,Male,Quit CO,35-44,29
2019/20 Q2,E06000052,E12000009,Male,Quit CO,45-59,74
2019/20 Q2,E06000052,E12000009,Male,Quit CO,60 and over,77
2019/20 Q2,E06000052,E12000009,Male,Quit CO,Under 18,0
2019/20 Q2,E06000052,E12000009,Male,Set quit date,18-34,88
2019/20 Q2,E06000052,E12000009,Male,Set quit date,35-44,90
2019/20 Q2,E06000052,E12000009,Male,Set quit date,45-59,179
2019/20 Q2,E06000052,E12000009,Male,Set quit date,60 and over,174
2019/20 Q2,E06000052,E12000009,Male,Set quit date,Under 18,5
2019/20 Q2,E06000053,E12000009,Female,Not known,18-34,0
2019/20 Q2,E06000053,E12000009,Female,Not known,35-44,1
2019/20 Q2,E06000053,E12000009,Female,Not known,45-59,1
2019/20 Q2,E06000053,E12000009,Female,Not known,60 and over,0
2019/20 Q2,E06000053,E12000009,Female,Not known,Under 18,0
2019/20 Q2,E06000053,E12000009,Female,Not quit,18-34,0
2019/20 Q2,E06000053,E12000009,Female,Not quit,35-44,0
2019/20 Q2,E06000053,E12000009,Female,Not quit,45-59,0
2019/20 Q2,E06000053,E12000009,Female,Not quit,60 and over,0
2019/20 Q2,E06000053,E12000009,Female,Not quit,Under 18,0
2019/20 Q2,E06000053,E12000009,Female,Quit,18-34,0
2019/20 Q2,E06000053,E12000009,Female,Quit,35-44,0
2019/20 Q2,E06000053,E12000009,Female,Quit,45-59,0
2019/20 Q2,E06000053,E12000009,Female,Quit,60 and over,0
2019/20 Q2,E06000053,E12000009,Female,Quit,Under 18,0
2019/20 Q2,E06000053,E12000009,Female,Quit CO,18-34,0
2019/20 Q2,E06000053,E12000009,Female,Quit CO,35-44,0
2019/20 Q2,E06000053,E12000009,Female,Quit CO,45-59,0
2019/20 Q2,E06000053,E12000009,Female,Quit CO,60 and over,0
2019/20 Q2,E06000053,E12000009,Female,Quit CO,Under 18,0
2019/20 Q2,E06000053,E12000009,Female,Set quit date,18-34,0
2019/20 Q2,E06000053,E12000009,Female,Set quit date,35-44,1
2019/20 Q2,E06000053,E12000009,Female,Set quit date,45-59,1
2019/20 Q2,E06000053,E12000009,Female,Set quit date,60 and over,0
2019/20 Q2,E06000053,E12000009,Female,Set quit date,Under 18,0
2019/20 Q2,E06000053,E12000009,Male,Not known,18-34,1
2019/20 Q2,E06000053,E12000009,Male,Not known,35-44,2
2019/20 Q2,E06000053,E12000009,Male,Not known,45-59,0
2019/20 Q2,E06000053,E12000009,Male,Not known,60 and over,0
2019/20 Q2,E06000053,E12000009,Male,Not known,Under 18,0
2019/20 Q2,E06000053,E12000009,Male,Not quit,18-34,0
2019/20 Q2,E06000053,E12000009,Male,Not quit,35-44,0
2019/20 Q2,E06000053,E12000009,Male,Not quit,45-59,0
2019/20 Q2,E06000053,E12000009,Male,Not quit,60 and over,0
2019/20 Q2,E06000053,E12000009,Male,Not quit,Under 18,0
2019/20 Q2,E06000053,E12000009,Male,Quit,18-34,1
2019/20 Q2,E06000053,E12000009,Male,Quit,35-44,1
2019/20 Q2,E06000053,E12000009,Male,Quit,45-59,1
2019/20 Q2,E06000053,E12000009,Male,Quit,60 and over,0
2019/20 Q2,E06000053,E12000009,Male,Quit,Under 18,0
2019/20 Q2,E06000053,E12000009,Male,Quit CO,18-34,1
2019/20 Q2,E06000053,E12000009,Male,Quit CO,35-44,1
2019/20 Q2,E06000053,E12000009,Male,Quit CO,45-59,1
2019/20 Q2,E06000053,E12000009,Male,Quit CO,60 and over,0
2019/20 Q2,E06000053,E12000009,Male,Quit CO,Under 18,0
2019/20 Q2,E06000053,E12000009,Male,Set quit date,18-34,2
2019/20 Q2,E06000053,E12000009,Male,Set quit date,35-44,3
2019/20 Q2,E06000053,E12000009,Male,Set quit date,45-59,1
2019/20 Q2,E06000053,E12000009,Male,Set quit date,60 and over,0
2019/20 Q2,E06000053,E12000009,Male,Set quit date,Under 18,0
2019/20 Q2,E06000054,E12000009,Female,Not known,18-34,33
2019/20 Q2,E06000054,E12000009,Female,Not known,35-44,19
2019/20 Q2,E06000054,E12000009,Female,Not known,45-59,36
2019/20 Q2,E06000054,E12000009,Female,Not known,60 and over,16
2019/20 Q2,E06000054,E12000009,Female,Not known,Under 18,2
2019/20 Q2,E06000054,E12000009,Female,Not quit,18-34,46
2019/20 Q2,E06000054,E12000009,Female,Not quit,35-44,31
2019/20 Q2,E06000054,E12000009,Female,Not quit,45-59,30
2019/20 Q2,E06000054,E12000009,Female,Not quit,60 and over,38
2019/20 Q2,E06000054,E12000009,Female,Not quit,Under 18,3
2019/20 Q2,E06000054,E12000009,Female,Quit,18-34,59
2019/20 Q2,E06000054,E12000009,Female,Quit,35-44,45
2019/20 Q2,E06000054,E12000009,Female,Quit,45-59,74
2019/20 Q2,E06000054,E12000009,Female,Quit,60 and over,52
2019/20 Q2,E06000054,E12000009,Female,Quit,Under 18,0
2019/20 Q2,E06000054,E12000009,Female,Quit CO,18-34,51
2019/20 Q2,E06000054,E12000009,Female,Quit CO,35-44,42
2019/20 Q2,E06000054,E12000009,Female,Quit CO,45-59,68
2019/20 Q2,E06000054,E12000009,Female,Quit CO,60 and over,47
2019/20 Q2,E06000054,E12000009,Female,Quit CO,Under 18,0
2019/20 Q2,E06000054,E12000009,Female,Set quit date,18-34,138
2019/20 Q2,E06000054,E12000009,Female,Set quit date,35-44,95
2019/20 Q2,E06000054,E12000009,Female,Set quit date,45-59,140
2019/20 Q2,E06000054,E12000009,Female,Set quit date,60 and over,106
2019/20 Q2,E06000054,E12000009,Female,Set quit date,Under 18,5
2019/20 Q2,E06000054,E12000009,Male,Not known,18-34,14
2019/20 Q2,E06000054,E12000009,Male,Not known,35-44,11
2019/20 Q2,E06000054,E12000009,Male,Not known,45-59,20
2019/20 Q2,E06000054,E12000009,Male,Not known,60 and over,15
2019/20 Q2,E06000054,E12000009,Male,Not known,Under 18,2
2019/20 Q2,E06000054,E12000009,Male,Not quit,18-34,22
2019/20 Q2,E06000054,E12000009,Male,Not quit,35-44,14
2019/20 Q2,E06000054,E12000009,Male,Not quit,45-59,38
2019/20 Q2,E06000054,E12000009,Male,Not quit,60 and over,41
2019/20 Q2,E06000054,E12000009,Male,Not quit,Under 18,2
2019/20 Q2,E06000054,E12000009,Male,Quit,18-34,27
2019/20 Q2,E06000054,E12000009,Male,Quit,35-44,29
2019/20 Q2,E06000054,E12000009,Male,Quit,45-59,61
2019/20 Q2,E06000054,E12000009,Male,Quit,60 and over,54
2019/20 Q2,E06000054,E12000009,Male,Quit,Under 18,0
2019/20 Q2,E06000054,E12000009,Male,Quit CO,18-34,23
2019/20 Q2,E06000054,E12000009,Male,Quit CO,35-44,26
2019/20 Q2,E06000054,E12000009,Male,Quit CO,45-59,54
2019/20 Q2,E06000054,E12000009,Male,Quit CO,60 and over,49
