Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2018/19,E09000032,E12000007,White and Black Caribbean,Mixed,Quit,Female,7
2018/19,E09000032,E12000007,White and Black Caribbean,Mixed,Quit,Male,12
2018/19,E09000032,E12000007,White and Black Caribbean,Mixed,Set quit date,Female,16
2018/19,E09000032,E12000007,White and Black Caribbean,Mixed,Set quit date,Male,24
2018/19,E09000033,E12000007,African,Black,Quit,Female,16
2018/19,E09000033,E12000007,African,Black,Quit,Male,21
2018/19,E09000033,E12000007,African,Black,Set quit date,Female,33
2018/19,E09000033,E12000007,African,Black,Set quit date,Male,44
2018/19,E09000033,E12000007,Any other Asian,Asian,Quit,Female,21
2018/19,E09000033,E12000007,Any other Asian,Asian,Quit,Male,44
2018/19,E09000033,E12000007,Any other Asian,Asian,Set quit date,Female,39
2018/19,E09000033,E12000007,Any other Asian,Asian,Set quit date,Male,92
2018/19,E09000033,E12000007,Any other Black,Black,Quit,Female,6
2018/19,E09000033,E12000007,Any other Black,Black,Quit,Male,18
2018/19,E09000033,E12000007,Any other Black,Black,Set quit date,Female,17
2018/19,E09000033,E12000007,Any other Black,Black,Set quit date,Male,27
2018/19,E09000033,E12000007,Any other White,White,Quit,Female,134
2018/19,E09000033,E12000007,Any other White,White,Quit,Male,156
2018/19,E09000033,E12000007,Any other White,White,Set quit date,Female,228
2018/19,E09000033,E12000007,Any other White,White,Set quit date,Male,248
2018/19,E09000033,E12000007,Any other ethnic,Any other ethnic,Quit,Female,42
2018/19,E09000033,E12000007,Any other ethnic,Any other ethnic,Quit,Male,78
2018/19,E09000033,E12000007,Any other ethnic,Any other ethnic,Set quit date,Female,92
2018/19,E09000033,E12000007,Any other ethnic,Any other ethnic,Set quit date,Male,175
2018/19,E09000033,E12000007,Any other mixed,Mixed,Quit,Female,16
2018/19,E09000033,E12000007,Any other mixed,Mixed,Quit,Male,14
2018/19,E09000033,E12000007,Any other mixed,Mixed,Set quit date,Female,29
2018/19,E09000033,E12000007,Any other mixed,Mixed,Set quit date,Male,30
2018/19,E09000033,E12000007,Bangladeshi,Asian,Quit,Female,8
2018/19,E09000033,E12000007,Bangladeshi,Asian,Quit,Male,35
2018/19,E09000033,E12000007,Bangladeshi,Asian,Set quit date,Female,11
2018/19,E09000033,E12000007,Bangladeshi,Asian,Set quit date,Male,57
2018/19,E09000033,E12000007,Caribbean,Black,Quit,Female,23
2018/19,E09000033,E12000007,Caribbean,Black,Quit,Male,15
2018/19,E09000033,E12000007,Caribbean,Black,Set quit date,Female,43
2018/19,E09000033,E12000007,Caribbean,Black,Set quit date,Male,25
2018/19,E09000033,E12000007,Chinese,Any other ethnic,Quit,Female,1
2018/19,E09000033,E12000007,Chinese,Any other ethnic,Quit,Male,6
2018/19,E09000033,E12000007,Chinese,Any other ethnic,Set quit date,Female,1
2018/19,E09000033,E12000007,Chinese,Any other ethnic,Set quit date,Male,10
2018/19,E09000033,E12000007,Indian,Asian,Quit,Female,5
2018/19,E09000033,E12000007,Indian,Asian,Quit,Male,25
2018/19,E09000033,E12000007,Indian,Asian,Set quit date,Female,13
2018/19,E09000033,E12000007,Indian,Asian,Set quit date,Male,39
2018/19,E09000033,E12000007,Not stated,Not stated,Quit,Female,24
2018/19,E09000033,E12000007,Not stated,Not stated,Quit,Male,28
2018/19,E09000033,E12000007,Not stated,Not stated,Set quit date,Female,57
2018/19,E09000033,E12000007,Not stated,Not stated,Set quit date,Male,71
2018/19,E09000033,E12000007,Pakistani,Asian,Quit,Female,0
2018/19,E09000033,E12000007,Pakistani,Asian,Quit,Male,18
2018/19,E09000033,E12000007,Pakistani,Asian,Set quit date,Female,6
2018/19,E09000033,E12000007,Pakistani,Asian,Set quit date,Male,29
2018/19,E09000033,E12000007,White British,White,Quit,Female,245
2018/19,E09000033,E12000007,White British,White,Quit,Male,265
2018/19,E09000033,E12000007,White British,White,Set quit date,Female,455
2018/19,E09000033,E12000007,White British,White,Set quit date,Male,523
2018/19,E09000033,E12000007,White Irish,White,Quit,Female,12
2018/19,E09000033,E12000007,White Irish,White,Quit,Male,31
2018/19,E09000033,E12000007,White Irish,White,Set quit date,Female,22
2018/19,E09000033,E12000007,White Irish,White,Set quit date,Male,44
2018/19,E09000033,E12000007,White and Asian,Mixed,Quit,Female,1
2018/19,E09000033,E12000007,White and Asian,Mixed,Quit,Male,6
2018/19,E09000033,E12000007,White and Asian,Mixed,Set quit date,Female,6
2018/19,E09000033,E12000007,White and Asian,Mixed,Set quit date,Male,13
2018/19,E09000033,E12000007,White and Black African,Mixed,Quit,Female,6
2018/19,E09000033,E12000007,White and Black African,Mixed,Quit,Male,3
2018/19,E09000033,E12000007,White and Black African,Mixed,Set quit date,Female,8
2018/19,E09000033,E12000007,White and Black African,Mixed,Set quit date,Male,5
2018/19,E09000033,E12000007,White and Black Caribbean,Mixed,Quit,Female,7
2018/19,E09000033,E12000007,White and Black Caribbean,Mixed,Quit,Male,9
2018/19,E09000033,E12000007,White and Black Caribbean,Mixed,Set quit date,Female,12
2018/19,E09000033,E12000007,White and Black Caribbean,Mixed,Set quit date,Male,14
2018/19,E10000002,E12000008,African,Black,Quit,Female,0
2018/19,E10000002,E12000008,African,Black,Quit,Male,1
2018/19,E10000002,E12000008,African,Black,Set quit date,Female,0
2018/19,E10000002,E12000008,African,Black,Set quit date,Male,2
2018/19,E10000002,E12000008,Any other Asian,Asian,Quit,Female,2
2018/19,E10000002,E12000008,Any other Asian,Asian,Quit,Male,0
2018/19,E10000002,E12000008,Any other Asian,Asian,Set quit date,Female,2
2018/19,E10000002,E12000008,Any other Asian,Asian,Set quit date,Male,0
2018/19,E10000002,E12000008,Any other Black,Black,Quit,Female,0
2018/19,E10000002,E12000008,Any other Black,Black,Quit,Male,0
2018/19,E10000002,E12000008,Any other Black,Black,Set quit date,Female,0
2018/19,E10000002,E12000008,Any other Black,Black,Set quit date,Male,0
2018/19,E10000002,E12000008,Any other White,White,Quit,Female,13
2018/19,E10000002,E12000008,Any other White,White,Quit,Male,9
2018/19,E10000002,E12000008,Any other White,White,Set quit date,Female,27
2018/19,E10000002,E12000008,Any other White,White,Set quit date,Male,13
2018/19,E10000002,E12000008,Any other ethnic,Any other ethnic,Quit,Female,1
2018/19,E10000002,E12000008,Any other ethnic,Any other ethnic,Quit,Male,0
2018/19,E10000002,E12000008,Any other ethnic,Any other ethnic,Set quit date,Female,3
2018/19,E10000002,E12000008,Any other ethnic,Any other ethnic,Set quit date,Male,2
2018/19,E10000002,E12000008,Any other mixed,Mixed,Quit,Female,7
2018/19,E10000002,E12000008,Any other mixed,Mixed,Quit,Male,0
2018/19,E10000002,E12000008,Any other mixed,Mixed,Set quit date,Female,10
2018/19,E10000002,E12000008,Any other mixed,Mixed,Set quit date,Male,1
2018/19,E10000002,E12000008,Bangladeshi,Asian,Quit,Female,0
2018/19,E10000002,E12000008,Bangladeshi,Asian,Quit,Male,2
2018/19,E10000002,E12000008,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E10000002,E12000008,Bangladeshi,Asian,Set quit date,Male,2
2018/19,E10000002,E12000008,Caribbean,Black,Quit,Female,0
2018/19,E10000002,E12000008,Caribbean,Black,Quit,Male,0
2018/19,E10000002,E12000008,Caribbean,Black,Set quit date,Female,0
2018/19,E10000002,E12000008,Caribbean,Black,Set quit date,Male,0
2018/19,E10000002,E12000008,Chinese,Any other ethnic,Quit,Female,0
2018/19,E10000002,E12000008,Chinese,Any other ethnic,Quit,Male,0
